what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1318834044659
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Terminate",1318834044773
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1318834044856
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1318834052258
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318834052264
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834058829
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834059059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834059707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834060613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834061893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834062460
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318834064228
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834071458
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318834113274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834130737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834200589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834212562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834220140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318834222286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834223533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834339325
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834347589
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834347821
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834348962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318834350455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834353807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834358226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834358553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834363534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318834363703
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834366997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318834370771
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834372482
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834381097
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834382759
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834382971
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834383052
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834387177
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834387396
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834396207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318834397938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834400717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834408062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318834408111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834416861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834462239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1318834462255
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834463389
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834465416
opened,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318834466000
activated,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318834466153
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834467350
activated,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318834467497
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834470661
activated,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318834470777
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834471862
activated,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318834472020
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834472758
activated,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318834472943
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834475199
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834475356
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834475480
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834482853
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834483207
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834483807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834489585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834500877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834502272
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318834514769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834522732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834525855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834526445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1318834526459
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834531531
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834531719
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834533281
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834533684
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834535138
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834535371
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834541156
opened,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1318834541959
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1318834542178
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834544292
opened,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318834544628
activated,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318834544690
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834563554
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834563717
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834565682
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834566056
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834567277
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834567522
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834569169
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834569378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834600794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834652044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1318834652078
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834655148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834659966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834663674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834668878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834677118
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834677531
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834677652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834684085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834694879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318834695668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834718745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834718803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834726104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834736433
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834739505
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834739698
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834739798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834743078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1318834743114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834750957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834756922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834784563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834789112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834809626
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834809722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834825116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834825254
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834834856
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834835061
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834845702
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834845913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834888314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834892709
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834892730
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834892875
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834906991
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834907841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834912468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834912651
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318834933784
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318834934177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834966689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318834977046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318835012483
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318835019203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318835079009
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318835097065
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318835100743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835102393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835102927
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318835113571
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318835113758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835142005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1318835142032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835148456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318835156505
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318835173180
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318835173394
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318835173475
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318835176251
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318835176445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318835179713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835190860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835190958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835203424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835236865
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318835238757
activated,editor,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1318835240974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835247847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835251757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835253711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1318835253740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835257507
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318835259065
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1318835259310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835263138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1318835263168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835266777
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318835279855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835294597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835333220
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1318835347525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835367781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835386170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318835388930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318878616625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318878617740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318879575287
